OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
04747c29a3e36b565bdb69350e2ea5de,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
047b7c8cfa29e890cbd4bd1b015fe868,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,luteciae
047f713be9b62dda6c44037681557677,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
048dbd8cf0ba83df083b0fd2bdc32004,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,NA,NA
04945598cc0ad6c45268b96e8d8b2d7d,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus
049648e15d71601a2ec9669a56f111e0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
04b12d96075f3481a07fd6e703e09200,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
04b1bf133ed1c28bcf345108cc028c34,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA
04b438580eab24d87bfdfe0fde2729c3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
04b98d3fac8afeba05a404127ce59b2b,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
04bbf47c955887f1449a317c558c62df,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,NA,NA,NA
04bf936ec63c18d441c155d1731ef545,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,SMB53,NA
04c429a969e3656367111aa9d95ec1ea,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
04c8613de5127887f87b09a3bdf3c28d,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
04cada6ce62e35fbaf82f1d1cdf9218a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
04cc23e4ad050ad759e27a58f72dc41f,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA
04de1caa4bb9126f8597a788f43cf9b3,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,canis
04e10049dc4a8cab4dad0670d9ce1d77,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA
04e45be4a9ac97875d19aeec6bf746a8,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,NA,NA
04eeb968b6d3ff72f9aac3fa80d411d7,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
04efe04072a3158b14b33e7886a4acf2,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
04f24ef681d179577d10da733db70000,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
04f4af1c15120adff500da912352f52b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,NA
04ff684c085e4e97e9a7b6f6a4d2a7c6,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
0505ce188535355e996aa3bc5dd263e0,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,stercoris
0506337abc2c53fc679752295cb251e4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,paradoxus
050ba4e6e9f9d9a4dd638cca17eab6c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
050fae130636c597e948f72761df69b3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
05155023ac6def9954000c596efb7e9b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
05232dcf707567191b1bcc1fd79be484,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
0525b909f1d26b88a539aa1a39c843ce,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia,NA
053439816753cb84f1797275855fdde3,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
0536b811d2d0f190c07b90c748375048,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,endodontalis
053b662ad57af650bf644f8ce1239443,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
05415a2c3107a2094967cc6a6896d924,Bacteria,Chloroflexi,Chloroflexi,[Roseiflexales],NA,NA,NA
05531d83634c8c6bca259536cdb2d3c0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
055c7dfb194a11a95d4f0cf6d979382b,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
055f32d5ca7c533921f5f0d4b1d8608c,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,NA
0565f6f67950da0e9d883706a936bbff,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,NA
056d53bfc2a74eb9bda9129e1f4450d2,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Parachlamydiaceae,NA,NA
05714a495b8b4d3cf147d9da88a3563e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,viridiflava
0574bd11390d1b4c3b62c4ed6168e02e,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
0577850efdb66d9ce3e999ea705c881b,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,NA
057864cdba0f76e26e9efd335ef834da,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,copri
057b25e355b3f2ca127d0376fa076761,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
0599386786ceec2c4282d7791d959ab0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
059a3b7b2ff5252fe621b9807e69a024,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,denitrificans
059e7782868a623ed2f6ee0aa72d614a,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],NA,NA
05a208f734c780ed909c87e2e17014a2,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Phascolarctobacterium,NA
05ae9a417ace3587a04d9dce803eaa4a,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
05b4fcef734b4914b423abc7f06e8e6b,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
05b59560a35a131904df8ccb6ecf53ad,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,NA
05b700dad8bee301c3f37d8cbf4cd975,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,canis
05bf0515d6f454fdea93e0845d9e2f4b,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],NA,NA
05c12625e4906c3682e77830c3c339f2,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,NA
05cd630d5504f3853d83bfd993fb7ce4,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Clostridium,spiroforme
05cfa21b47ba9636a4462d2f139ba050,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,ovatus
05d9077e09a438d5a25b7d465dc9d1fb,Bacteria,Firmicutes,Bacilli,Turicibacterales,Turicibacteraceae,Turicibacter,NA
05da69e0d3942475560086c27add9a13,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
05e1f3be2c2df8ae95a89d5709de5ea3,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
05f005a31f963a53b7e0a5687b27ec0b,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
05f82765a0bcdba87e419e52dd29f01c,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],dolichum
0600ff50facfc39d58fc27efb1dd59ec,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
06016012c1e232ade1fd2e2a76bf12fd,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,NA
060744474c3fbdf6c9c9e328dacefccb,Bacteria,NA,NA,NA,NA,NA,NA
060ff4fc5902d1a1b2b5780997accb8f,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
0611e761616751cc8280a36df080dbda,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Cupriavidus,NA
06164c0269293cb1d35e8c0b4ad87b7f,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
0617e0a4b15a22358576a5fe7eb87855,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,uniformis
062aed8ee731e32c8e30db9b24678bf6,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,NA,NA
062c48cb67fa3b0f81c26744f36908de,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,NA,NA
062fd53643c39646091d28eea9073973,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,NA,NA
0638ae247e217f4e8a42b0aa4423f343,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
063fa19f2def89ebfda2dfc6fe41e8e6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
064212b7fe728eeba47915e9663dca4b,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,NA
0655ad39618e21c0109018fcc1ebfe46,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,geniculata
0657abb6bbcc8158b24a24387b29d26d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
0658f4b9489a21f0944e4ae4a98173ff,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,NA
065fe4a322c4a989b0b3b960aa346aff,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
0661747c6e75c9ee8017313543b0b3e0,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Conchiformibius,NA
06640a9a459fb7e427176f71e40d39a5,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
06641e9c5af20a3afa8c282987c934de,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
0665e36cfa8d4fb8cfe4988d3c5b1843,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
0678b8af6e2caf469df993a9e514f920,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,NA,NA,NA
068191967978101ed6ccfee8c6a13a5f,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA
069356addd2e2cddb9ee3fba42589fb3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
0694b5f835b9b70ddffa86967fc60c5e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
069c7066daaed6970374b6a9a3347ff4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,NA
06a90da83ac4778c40ffcd9129387239,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
06a9334b79959a91686db30bc51c7819,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
06b70bfd7c0b9edbba97b627bf2240d4,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
06b9cb1d4721addac43a22485c3da9bc,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
06c38502680148d5f39112053e66fb92,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,NA
06ce9ee40712a3b4b8d6b7fbda5027d4,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,NA
06d0d00d49c837286a81e1a43493b576,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],NA
06d739f3e49cf9b246d752ecf63fa614,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,hiranonis
06e1863af31b0ff433dde71ef808d0d8,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA
06e3e97f3ee71ab689e7ad5a04838013,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA
06eb45aaf25465e5620401a2477d5864,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
06eb5dc1a77941e40d913514a8535872,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
06eb665de7a0e94e4aa84a095814db8c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
06ed3eb81b31851da1c8e006cade9f71,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
06ed68b7014313acb5d586fc3662ec38,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
06f6085489579cdea1e8a4ea9acf9549,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
06fac7c42988e01c540b225bdb3e36c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
06fdd7f2c9c3cd1a106930923e4241e5,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,NA,NA,NA
0700be5127fa73e59c0e15697fc72370,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,muralis
07025fbd21af3ab3462833b46af3ea38,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,NA,NA
07026dcf2df4aad8943b54c251f4b34b,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,colicanis
07077ae8ad7aba43b80499d48a733609,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,NA,NA
070905217780f0b9fa7e6635a9d7a7fb,Bacteria,Gemmatimonadetes,Gemm-5,NA,NA,NA,NA
070b25cc661b5df99d635a15272e9cb4,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Proteocatella,sphenisci
070d34d9ef8b626b03d8e339f40fc4b7,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,NA
071a8a7b586aa50fabeab5cc4e9c6e6e,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,NA
07204b69fab35d7697fe1ae18a5b04bb,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,kroppenstedtii
073a5265d69d3a2ef137fb31c52d3c0a,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,NA
073e63addbc96d4079b81bf91d13bc63,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA
074ca475a31ccbed6bf23f3f74ab0c75,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
0750c8b89d964dc95819ea77abcbce4a,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
07512549f726ed39256620c9b1bbb38c,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],Anaerovorax,NA
07627c51fd0748eb94d9b045247d9084,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,NA
076be94ca980042124858d03e90e695e,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
076f1bd65ba9764b03a938baa4a4f8cb,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
0772e166446ef4ac0d8f4c640e385432,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
07730cbe221825435936db3b8e5ff994,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
077d8e3affffc46663efe9e224ba68b3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
07827c73d8da160f0001f8ec72dcd91a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
07867fbd8ff020cb21f214ba989c6f59,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],torques
078c2eabc26547c117b52f857810bcb2,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
0791333330727b1e03cebdabd32c5c1c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi
07950b2fa0600977d4e5fa6c65ca6093,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,NA
07a58c0ee76a9d9d4cd10f55a3cb606d,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,NA
07a70928f968ed7d749bde76258a35d5,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,NA
07a8adb00938d4ff3eb49f772a3b9d52,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,lwoffii
07b7f4a2410d90bea1d77b643d3903b1,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
07c7d80dd5d97a466d119f05376600df,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],NA
07cbb1426cbf942723b9318a299e63aa,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,NA
07d589dd0d3642c51068e4b5697549e9,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,NA
07db5bf47e8ef5b8e011945d00e50e0c,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,NA
07dfdb4cdc9d06a648798bf7e4f9c55d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],NA,NA
07e00f8177c47ea1f775eb44350efda5,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Hydrogenophilus,NA
07e220890314972d674f444844263fb7,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,NA
07e7f2da83cc435ab018eaf4029e60f5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,NA,NA
0800f021a0a0a040dcddfbc9ecd5f7f4,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],[Prevotella],tannerae
0802e07e6fc7d5276e174ddf4fdb9c4c,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
081475ed6e3791214e35a6afff8853be,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
08152400cc8aa5e82a726972960e65dd,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
0817e05ea23941c0866e3ea6a9d6de08,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,NA
081c3d2193205da35ab406eac4fa4991,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Succinivibrionaceae,Anaerobiospirillum,NA
0824b06b2020a6157d4eeaf441d9356d,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
08254ab32a6be2393477c72a4a7f27b7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,balearica
083ebf419f2dcbc26de739fc4864c3ae,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
08408e2aee9e92397c43d16cc7f927a1,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,europaeus
0843959593d5a9cc8104941ea6a48014,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,plebeius
084c8e03ddea2b6132d2182360002a10,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,NA
0850170b27ca1b810409ca495bc06a5d,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
085b8c53f27ff12c0f9a93304d33beef,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,pseudolongum
08625e1c02c020535b9acb0a03678fbe,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,minor
086ba9c8a05f27579c737e5f4cb45e35,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megamonas,NA
08710016fa6232253ae65e37a756f22d,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],biforme
08750e019b223c7e71a4419b4a5f6a27,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,producta
08764f8861a447613ebd3d89f1643059,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],dolichum
087707ecca7c452b98f4422ebf24683d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
087b0e110ee2ad1a170bcf24797d9483,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,NA
0881d9a6913a2776df4b7e3c06278463,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA,NA
088264c821f5c5755503ff731c9531a8,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,NA
0882f97cbafcc10f9d02be101c05022d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,NA
088bffd2f0f4668aab7b1df0e956fdc9,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA
08988f7939c027c6b7a7f312aee8f70d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,[Ruminococcus],gnavus
089bee3a84eb067476e83b3bf9469860,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,NA,NA
08b598e4f2fe07d0a1c90f25dce2375c,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA
08b993e9c40fc43068f9d46fc765f3f5,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,NA
08c380b540d56dcabbd7e0bb871b24f5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
08c716b39a35b79731e7c67c8f623b25,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA
08c9da3ba5482c2fb4523dc349bade13,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,pullicaecorum
08d790529b7871b5059f3ce3ecb68815,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,NA
08dbbd330a57a9a6b48fb97552545820,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,NA,NA
08e263507d3d5a62178dba244954cd4a,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA
08e6c6f796cb1c2353812e2b4b75a3ad,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,NA,NA
08ebc5f7a0c81f5532248b546c4304e5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,NA
08ed159add3b470f13e822ef74fe410d,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
08f19e24acfe42903653b7c6026e9cea,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA,NA
08f2c01edb64bd0534e7308f44b9bb57,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,NA
08f41320cb0ae0a53966507b42db8527,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,NA
08f59ee7aca6f7f3dafdc540be819036,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,NA
08fbecce8822fc1de99d6cfb2b8acb64,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA,NA
090005f43734110051ffedd88b462369,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinobaculum,NA
0903a621e083896db92d2ed1bab8410e,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,NA
0909a13dbd5eb924e8b44d137e97450f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pulmonis
0914c2504e392ff7e58a5dcbb6b8a52c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
091e401b9fc96f30f01a170c7cb91dab,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sporichthyaceae,NA,NA
091e5c0af919fc356f6ff9df412b2ea1,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Catonella,NA
091f31e787add4db91c2e6f38fc68f84,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,NA,NA
0926bd778de5f9e5fcf0d35237f460ef,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA
092c6a90ed65b62e912ce5c31a478ba5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
09346847c514597f687f3fc9568378b9,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,prausnitzii
093f60a6afb7b7b51381145961adce31,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,[Eubacterium],dolichum
0947e462b2b08629e613de87625d791e,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
